Date,Adj_Close,Close,High,Low,Open,Volume,pct_change,ma20,ma5,signal
2010-01-22 00:00:00+00:00,5.964107036590576,7.0625,7.410714149475098,7.041429042816162,7.385000228881836,881767600,-0.04959865888330239,6.330010005405971,6.2643177032470705,
2010-01-25 00:00:00+00:00,6.124557018280029,7.252500057220459,7.310713768005371,7.1496429443359375,7.232500076293945,1065699600,0.026902599283525896,6.3163131395975745,6.247066307067871,
2010-01-26 00:00:00+00:00,6.211115837097168,7.355000019073486,7.632500171661377,7.235000133514404,7.35535717010498,1867110000,0.014133074205821883,6.309738308191299,6.192175388336182,
2010-01-27 00:00:00+00:00,6.269625186920166,7.424285888671875,7.520713806152344,7.126070976257324,7.387499809265137,1722568400,0.009420102821708687,6.307378712822409,6.16895227432251,
2010-01-28 00:00:00+00:00,6.010552406311035,7.117499828338623,7.339285850524902,7.096428871154785,7.318929195404053,1173502400,-0.04132189291787558,6.290888362460667,6.115991497039795,
2010-01-29 00:00:00+00:00,5.792496204376221,6.859285831451416,7.221428871154785,6.794642925262451,7.181428909301758,1245952400,-0.036278895381705145,6.264657196245696,6.081669330596924,
2010-02-01 00:00:00+00:00,5.873023509979248,6.9546427726745605,7.0,6.83214282989502,6.870357036590576,749876400,0.013902004034493709,6.245075511932373,6.031362628936767,
2010-02-02 00:00:00+00:00,5.907103061676025,6.994999885559082,7.0114288330078125,6.906428813934326,6.996786117553711,698342400,0.005802726932536695,6.217705321311951,5.970560073852539,
2010-02-03 00:00:00+00:00,6.0087432861328125,7.115356922149658,7.150000095367432,6.943571090698242,6.9703569412231445,615328000,0.017206441701721253,6.194859290122986,5.918383693695068,
2010-02-04 00:00:00+00:00,5.7921953201293945,6.85892915725708,7.084642887115479,6.841785907745361,7.026071071624756,757652000,-0.03603881139391907,6.166328048706054,5.87471227645874,
2010-02-05 00:00:00+00:00,5.895041465759277,6.980713844299316,7.0,6.816071033477783,6.879642963409424,850306800,0.01775598714229565,6.143527269363403,5.895221328735351,
2010-02-08 00:00:00+00:00,5.854626178741455,6.932857036590576,7.067142963409424,6.928571224212647,6.98892879486084,478270800,-0.0068558104726778035,6.11659460067749,5.891541862487793,
2010-02-09 00:00:00+00:00,5.917055606842041,7.006785869598389,7.053571224212647,6.955357074737549,7.014999866485596,632886800,0.010663264603856693,6.0956032276153564,5.893532371520996,
2010-02-10 00:00:00+00:00,5.884785175323486,6.968571186065674,7.021429061889648,6.937857151031494,6.996070861816406,370361600,-0.005453798926824294,6.076602458953857,5.868740749359131,
2010-02-11 00:00:00+00:00,5.991855144500732,7.0953569412231445,7.1339287757873535,6.930714130401611,6.960000038146973,550345600,0.018194371754846728,6.05853681564331,5.908672714233399,
2010-02-12 00:00:00+00:00,6.043427467346191,7.156428813934326,7.201428890228272,6.982142925262451,7.075356960296631,655468800,0.008607071032548541,6.044889569282532,5.938349914550781,
2010-02-16 00:00:00+00:00,6.134509563446045,7.264286041259766,7.2746429443359375,7.197143077850342,7.2121429443359375,543737600,0.015071264872787538,6.041074347496033,5.994326591491699,
2010-02-17 00:00:00+00:00,6.108874320983887,7.23392915725708,7.296785831451416,7.1735711097717285,7.292500019073486,436396800,-0.004178857689767446,6.022239542007446,6.032690334320068,1.0
2010-02-18 00:00:00+00:00,6.120332717895508,7.247499942779541,7.28178596496582,7.175714015960693,7.201070785522461,422825200,0.0018756969466964257,6.008969140052796,6.079799842834473,
2010-02-19 00:00:00+00:00,6.082333564758301,7.202499866485596,7.257143020629883,7.182499885559082,7.209286212921143,415469600,-0.0062086744117847426,5.99931800365448,6.097895526885987,
2010-02-22 00:00:00+00:00,6.044633388519287,7.1578569412231445,7.232142925262451,7.11392879486084,7.226428985595703,390563600,-0.0061983079089007465,6.003344321250916,6.098136711120605,
2010-02-23 00:00:00+00:00,5.943295955657959,7.037857055664063,7.190357208251953,6.989643096923828,7.142857074737549,575094800,-0.016764860058146924,5.994281268119812,6.059893989562989,
2010-02-24 00:00:00+00:00,6.0518717765808105,7.166429042816162,7.194285869598389,7.065713882446289,7.0796427726745605,460566400,0.01826862093574322,5.986319065093994,6.048493480682373,
2010-02-25 00:00:00+00:00,6.092286109924316,7.214285850524902,7.244999885559082,7.03178596496582,7.049285888671875,665126000,0.0066779890314099255,5.977452111244202,6.042884159088135,
2010-02-26 00:00:00+00:00,6.171303749084473,7.307857036590576,7.327499866485596,7.214285850524902,7.2278571128845215,507460800,0.012970112981305348,5.985489678382874,6.060678195953369,
2010-03-01 00:00:00+00:00,6.303104877471924,7.463929176330566,7.482142925262451,7.337500095367432,7.348214149475098,550093600,0.021357096287312638,6.0110201120376585,6.112372493743896,
2010-03-02 00:00:00+00:00,6.298880100250244,7.458929061889648,7.529643058776855,7.419285774230957,7.497499942779541,566546400,-0.0006702692250575293,6.032312941551209,6.1834893226623535,
2010-03-03 00:00:00+00:00,6.313357830047607,7.476070880889893,7.495357036590576,7.42642879486084,7.4621429443359375,372052800,0.0022984609274889767,6.052625679969788,6.2357865333557125,
2010-03-04 00:00:00+00:00,6.354975700378418,7.525356769561768,7.532856941223144,7.451070785522461,7.474286079406738,366041200,0.006592034136372771,6.069937300682068,6.288324451446533,
2010-03-05 00:00:00+00:00,6.603495121002197,7.819643020629883,7.846428871154785,7.6653571128845215,7.67642879486084,899620400,0.03910627394043087,6.110502290725708,6.374762725830078,
2010-03-08 00:00:00+00:00,6.607416152954102,7.824285984039307,7.86035680770874,7.794642925262451,7.857500076293945,429889600,0.0005937813052112606,6.146121025085449,6.435624980926514,
2010-03-09 00:00:00+00:00,6.726245403289795,7.965000152587891,8.035714149475098,7.78178596496582,7.796785831451416,920259200,0.017984223724513804,6.189701986312866,6.521098041534424,
2010-03-10 00:00:00+00:00,6.781136989593506,8.029999732971191,8.052857398986816,7.971428871154785,7.993928909301758,596218000,0.008160806365593354,6.23290605545044,6.614653873443603,
2010-03-11 00:00:00+00:00,6.801042079925537,8.053570747375488,8.053570747375488,7.975714206695557,7.996786117553711,405700400,0.0029353617782059693,6.278718900680542,6.7038671493530275,
2010-03-12 00:00:00+00:00,6.834216594696045,8.092857360839844,8.133213996887207,8.0625,8.120356559753418,416323600,0.004877857596033541,6.320836973190308,6.750011444091797,
2010-03-15 00:00:00+00:00,6.750975608825684,7.994286060333252,8.053570747375488,7.8660712242126465,8.049285888671875,493502800,-0.012180033324516448,6.356214380264282,6.778723335266113,
2010-03-16 00:00:00+00:00,6.769373893737793,8.016071319580078,8.03499984741211,7.946785926818848,8.006428718566895,446908000,0.0027252779417625828,6.38795759677887,6.787349033355713,
2010-03-17 00:00:00+00:00,6.7594194412231445,8.00428581237793,8.087499618530273,7.973928928375244,8.032142639160156,450956800,-0.0014705130298471314,6.420484852790833,6.7830055236816404,
2010-03-18 00:00:00+00:00,6.775405883789063,8.023214340209961,8.035714149475098,7.950356960296631,8.003570556640625,342109600,0.0023650614827102068,6.453238511085511,6.777878284454346,
2010-03-19 00:00:00+00:00,6.703023910522461,7.9375,8.044285774230957,7.901071071624756,8.028214454650879,559445600,-0.010683046079908554,6.484273028373718,6.751639747619629,
2010-03-22 00:00:00+00:00,6.778422355651856,8.026785850524902,8.071429252624512,7.862500190734863,7.873929023742676,456419600,0.011248422523308266,6.520962476730347,6.757129096984864,
2010-03-23 00:00:00+00:00,6.887297630310059,8.15571403503418,8.170714378356934,8.003570556640625,8.058570861816406,602431200,0.016062037587171174,6.568162560462952,6.780713844299316,
2010-03-24 00:00:00+00:00,6.917760848999023,8.19178581237793,8.221428871154785,8.125356674194336,8.130000114440918,597780400,0.00442310182079253,6.611457014083863,6.8123821258544925,
2010-03-25 00:00:00+00:00,6.835726737976074,8.094642639160156,8.248929023742676,8.08035659790039,8.247142791748047,542284400,-0.011858477448641436,6.64862904548645,6.824446296691894,
2010-03-26 00:00:00+00:00,6.963905811309815,8.246429443359375,8.283928871154785,8.162500381469727,8.176786422729492,640875200,0.018751345430711552,6.688259148597718,6.876622676849365,
2010-03-29 00:00:00+00:00,7.008842468261719,8.299642562866211,8.352499961853027,8.272143363952637,8.321429252624512,540744400,0.006452795050576832,6.723546028137207,6.9227066993713375,
2010-03-30 00:00:00+00:00,7.113195896148682,8.423213958740234,8.481429100036621,8.366070747375488,8.449999809265137,527310000,0.014888824846543303,6.7642618179321286,6.967886352539063,
2010-03-31 00:00:00+00:00,7.087558746337891,8.39285659790039,8.450357437133789,8.373571395874023,8.410357475280762,430659600,-0.003604167547905157,6.802971863746643,7.001845932006836,
2010-04-01 00:00:00+00:00,7.116814613342285,8.427499771118164,8.526070594787598,8.3125,8.478928565979004,603145200,0.004127777709004743,6.841063809394837,7.058063507080078,
2010-04-05 00:00:00+00:00,7.192817687988281,8.517499923706055,8.518214225769043,8.384642601013184,8.392143249511719,684507600,0.010679366932434764,6.8705299377441404,7.103845882415771,
2010-04-06 00:00:00+00:00,7.224485874176025,8.555000305175781,8.579999923706055,8.464285850524902,8.507143020629883,447017200,0.00440275112778532,6.901383423805237,7.146974563598633,
2010-04-07 00:00:00+00:00,7.256455421447754,8.592857360839844,8.640000343322754,8.523571014404297,8.555356979370117,628502000,0.004425165725080005,6.927893924713135,7.175626468658447,
2010-04-08 00:00:00+00:00,7.236850261688232,8.569643020629883,8.626428604125977,8.501428604125977,8.587142944335938,572989200,-0.0027017543167942026,6.950679588317871,7.205484771728516,
2010-04-09 00:00:00+00:00,7.292345523834228,8.635356903076172,8.63892936706543,8.587857246398926,8.6225004196167,334182800,0.007668427580958204,6.975244760513306,7.240590953826905,
2010-04-12 00:00:00+00:00,7.307426452636719,8.653214454650879,8.681071281433105,8.63607120513916,8.649999618530273,333026400,0.0020680491281166447,6.9989052534103395,7.263512706756591,
2010-04-13 00:00:00+00:00,7.311648845672607,8.65821361541748,8.671428680419922,8.61107063293457,8.637857437133789,306210800,0.000577822173545739,7.0269389152526855,7.280945301055908,
2010-04-14 00:00:00+00:00,7.409969329833984,8.774642944335938,8.778928756713867,8.71678638458252,8.760000228881836,404076400,0.013447101500172254,7.0589686870574955,7.3116480827331545,
2010-04-15 00:00:00+00:00,7.507386207580566,8.890000343322754,8.893928527832031,8.768214225769043,8.777856826782227,376784800,0.01314673157341728,7.096367025375367,7.365755271911621,
2010-04-16 00:00:00+00:00,7.461538314819336,8.835714340209961,8.96928596496582,8.733928680419922,8.8774995803833,750545600,-0.006107037988126396,7.13067364692688,7.399593830108643,
2010-04-19 00:00:00+00:00,7.451589107513428,8.823928833007812,8.853214263916016,8.634642601013184,8.822500228881836,566924400,-0.0013333989435058147,7.168101906776428,7.428426361083984,
2010-04-20 00:00:00+00:00,7.376793384552002,8.735357284545898,8.901785850524902,8.677143096923828,8.876428604125977,738326400,-0.010037553316783021,7.1980204582214355,7.441455268859864,
2010-04-21 00:00:00+00:00,7.818031311035156,9.257857322692873,9.29464340209961,9.133213996887209,9.242856979370115,982391200,0.05981432629076555,7.24455714225769,7.523067665100098,
2010-04-22 00:00:00+00:00,8.036690711975098,9.516785621643066,9.526785850524902,9.149999618530272,9.222857475280762,793424800,0.027968601332064802,7.3005036354064945,7.628928565979004,
2010-04-23 00:00:00+00:00,8.168184280395508,9.672499656677246,9.72071361541748,9.535714149475098,9.571070671081545,796955600,0.01636165595180583,7.367126512527466,7.770257759094238,
2010-04-26 00:00:00+00:00,8.128073692321777,9.625,9.730713844299316,9.578213691711426,9.710000038146973,479068800,-0.004910588044640507,7.425334906578064,7.905554676055909,
2010-04-27 00:00:00+00:00,7.903080940246582,9.35857105255127,9.565713882446287,9.304286003112791,9.54535675048828,709343600,-0.02768094392251086,7.470046830177307,8.010812187194825,
2010-04-28 00:00:00+00:00,7.889811038970947,9.342857360839844,9.428570747375488,9.157500267028809,9.401785850524902,758402400,-0.0016790795103790446,7.508877587318421,8.025168132781982,
2010-04-29 00:00:00+00:00,8.10213565826416,9.59428596496582,9.64285659790039,9.357500076293944,9.39357089996338,558840800,0.02691124264503375,7.559606432914734,8.038257122039795,
2010-04-30 00:00:00+00:00,7.874433040618896,9.3246431350708,9.663213729858398,9.321429252624512,9.618213653564451,542463600,-0.028104024327586852,7.597487354278565,7.979506874084473,
2010-05-03 00:00:00+00:00,8.03306770324707,9.512499809265137,9.567143440246582,9.38857078552246,9.422857284545898,454342000,0.02014553451783585,7.639499855041504,7.960505676269531,
2010-05-04 00:00:00+00:00,7.801745891571045,9.238571166992188,9.40321445465088,9.16964340209961,9.38892936706543,723819600,-0.028796198441415122,7.668362855911255,7.940238666534424,
2010-05-05 00:00:00+00:00,7.720615863800049,9.142499923706056,9.21928596496582,8.883213996887207,9.036786079406738,883103200,-0.010398957989473656,7.69157087802887,7.9063996315002445,
2010-05-06 00:00:00+00:00,7.426855564117432,8.79464340209961,9.223214149475098,7.116071224212647,9.065357208251951,1285860800,-0.038048816942179764,7.70107114315033,7.771343612670899,
2010-05-07 00:00:00+00:00,7.113497734069824,8.42357063293457,8.806071281433105,8.043213844299316,8.70392894744873,1676018400,-0.04219253051878158,7.692128753662109,7.619156551361084,0.0
2010-05-10 00:00:00+00:00,7.660294055938721,9.071070671081545,9.094642639160156,8.876070976257324,8.9375,984306400,0.07686743460253553,7.70977213382721,7.544601821899414,
2010-05-11 00:00:00+00:00,7.736598968505859,9.161429405212402,9.28178596496582,8.946429252624512,8.994285583496094,848906800,0.009961094444929541,7.731019639968872,7.531572437286377,
2010-05-12 00:00:00+00:00,7.904589653015137,9.360357284545898,9.397500038146973,9.239286422729492,9.258570671081545,654379600,0.021713764044528405,7.75575065612793,7.568367195129395,
2010-05-13 00:00:00+00:00,7.792095184326172,9.227143287658691,9.464285850524902,9.157142639160156,9.400713920593262,599712400,-0.014231538084466533,7.76998610496521,7.641415119171143,
2010-05-14 00:00:00+00:00,7.655171394348144,9.0649995803833,9.15999984741211,8.910714149475098,9.1128568649292,759362800,-0.017572140321572394,7.779667758941651,7.749749851226807,
2010-05-17 00:00:00+00:00,7.667232036590576,9.079285621643066,9.149286270141602,8.846785545349121,9.096428871154783,762834800,0.0015754895117485734,7.790449905395508,7.751137447357178,
2010-05-18 00:00:00+00:00,7.61113691329956,9.012857437133787,9.233928680419922,8.937856674194336,9.177857398986816,782678400,-0.007316215685571059,7.802167081832886,7.726045036315918,
2010-05-19 00:00:00+00:00,7.489894390106201,8.869285583496094,9.032856941223145,8.744643211364746,8.910714149475098,1025726800,-0.015929620577643466,7.785760235786438,7.643105983734131,
2010-05-20 00:00:00+00:00,7.170802116394043,8.491429328918457,8.708929061889648,8.436071395874023,8.638570785522461,1282915200,-0.042603040455906016,7.742465806007385,7.518847370147705,
2010-05-21 00:00:00+00:00,7.308328151702881,8.65428638458252,8.73214340209961,8.262499809265137,8.3149995803833,1223891200,0.01917861252849562,7.6994729995727536,7.449478721618652,
2010-05-24 00:00:00+00:00,7.442239761352539,8.812856674194336,8.960714340209961,8.795000076293945,8.831428527832031,754238800,0.018323152281887634,7.665181303024292,7.404480266571045,
2010-05-25 00:00:00+00:00,7.395792007446289,8.757857322692871,8.812856674194336,8.470000267028809,8.548213958740234,1048006400,-0.006241098835252923,7.639816856384277,7.361411285400391,
2010-05-26 00:00:00+00:00,7.362318515777588,8.71821403503418,9.004643440246582,8.70535659790039,8.931428909301758,850654000,-0.004526018529861231,7.613442230224609,7.335896110534668,
2010-05-27 00:00:00+00:00,7.640993595123291,9.048213958740234,9.067500114440918,8.896785736083984,8.949999809265137,666282400,0.037851538037711574,7.590385127067566,7.429934406280518,
2010-05-28 00:00:00+00:00,7.747456550598144,9.174285888671877,9.264286041259766,9.048213958740234,9.26392936706543,815614800,0.013933129788618048,7.5840363025665285,7.51776008605957,
2010-06-01 00:00:00+00:00,7.866588592529297,9.315357208251951,9.497857093811035,9.248571395874023,9.274642944335938,876472800,0.01537692288470538,7.57571234703064,7.602629852294922,1.0
2010-06-02 00:00:00+00:00,7.9606852531433105,9.426786422729492,9.45714282989502,9.297499656677246,9.447856903076172,688548000,0.011961558623184487,7.583659315109253,7.7156085014343265,
2010-06-03 00:00:00+00:00,7.935653209686279,9.397143363952637,9.483928680419922,9.3003568649292,9.47071361541748,650106800,-0.003144458380281656,7.594411182403564,7.830275440216065,
2010-06-04 00:00:00+00:00,7.71971321105957,9.14142894744873,9.353570938110352,9.093929290771484,9.22178554534912,758304400,-0.027211370371267196,7.609054064750671,7.84601936340332,
2010-06-07 00:00:00+00:00,7.568309783935547,8.962142944335938,9.255356788635254,8.948213577270508,9.224642753601074,886942000,-0.01961257147572748,7.631794667243957,7.810190010070801,
2010-06-08 00:00:00+00:00,7.519747734069824,8.904643058776855,9.064286231994627,8.773214340209961,9.044285774230955,1000770400,-0.006416498696816042,7.6247673511505125,7.740821838378906,
2010-06-09 00:00:00+00:00,7.334871768951416,8.685713768005371,8.996429443359375,8.660357475280762,8.981071472167969,854630000,-0.02458539457125508,7.60468099117279,7.615659141540528,
2010-06-10 00:00:00+00:00,7.555339336395264,8.946785926818848,8.963570594787598,8.649999618530273,8.744285583496094,776356000,0.03005745354364464,7.587218475341797,7.539596366882324,0.0
2010-06-11 00:00:00+00:00,7.645818710327148,9.053929328918455,9.066429138183594,8.834643363952637,8.865357398986816,545759200,0.011975553963014196,7.579904651641845,7.52481746673584,
2010-06-14 00:00:00+00:00,7.66903829574585,9.081428527832031,9.255356788635254,9.071785926818848,9.14142894744873,602960400,0.003036899813925631,7.580597996711731,7.5449631690979,
2010-06-15 00:00:00+00:00,7.832204341888428,9.274642944335938,9.280357360839844,9.125,9.130000114440918,585074000,0.021275946194334372,7.588846611976623,7.607454490661621,1.0
2010-06-16 00:00:00+00:00,8.060215950012207,9.54464340209961,9.5625,9.30821418762207,9.324999809265137,783678000,0.029112060688243346,7.6113005638122555,7.75252332687378,
2010-06-17 00:00:00+00:00,8.199554443359375,9.709643363952637,9.746429443359377,9.625,9.66428565979004,872855200,0.01728719108908705,7.646783566474914,7.881366348266601,
2010-06-18 00:00:00+00:00,8.265904426574707,9.788213729858398,9.821429252624512,9.693571090698242,9.723214149475098,784621600,0.008091901050680583,7.701538681983948,8.005383491516113,
2010-06-21 00:00:00+00:00,8.148283004760742,9.64892864227295,9.964642524719238,9.59749984741211,9.917499542236328,776490400,-0.014229709871289353,7.743536424636841,8.101232433319092,
2010-06-22 00:00:00+00:00,8.259272575378418,9.780357360839844,9.856071472167969,9.696429252624512,9.720000267028809,717262000,0.013621221863898025,7.784388065338135,8.18664608001709,
2010-06-23 00:00:00+00:00,8.172409057617188,9.677499771118164,9.809286117553713,9.567856788635254,9.806428909301758,768457200,-0.010517090575286048,7.823218917846679,8.209084701538085,
2010-06-24 00:00:00+00:00,8.112995147705078,9.60714340209961,9.757143020629885,9.574999809265137,9.678570747375488,714277200,-0.007270060699755554,7.860752749443054,8.191772842407227,
2010-06-25 00:00:00+00:00,8.043628692626953,9.524999618530272,9.65250015258789,9.493213653564451,9.645000457763672,549942400,-0.008550042717299866,7.880884504318237,8.147317695617676,
2010-06-28 00:00:00+00:00,8.091883659362793,9.58214282989502,9.633929252624512,9.447142601013184,9.53321361541748,584948000,0.005999153936589785,7.89810585975647,8.136037826538086,
2010-06-29 00:00:00+00:00,7.726043701171875,9.14892864227295,9.442500114440918,9.08214282989502,9.432856559753418,1133344800,-0.04521072887245714,7.891078615188599,8.029392051696778,
2010-06-30 00:00:00+00:00,7.586103916168213,8.983214378356934,9.213213920593262,8.928929328918457,9.168213844299316,739452000,-0.018112735368353672,7.872349548339844,7.912131023406983,
2010-07-01 00:00:00+00:00,7.494117736816406,8.874285697937012,9.100000381469728,8.686429023742676,9.08214282989502,1022896000,-0.012125615515990673,7.85027277469635,7.788355541229248,0.0
2010-07-02 00:00:00+00:00,7.44766902923584,8.819286346435547,8.961786270141602,8.685713768005371,8.946070671081543,693842800,-0.006198022130393999,7.836670565605163,7.669163608551026,
2010-07-06 00:00:00+00:00,7.498637676239014,8.879643440246582,9.028571128845217,8.791428565979004,8.964285850524902,615235600,0.006843570357798701,7.833186960220337,7.55051441192627,
2010-07-07 00:00:00+00:00,7.801443099975586,9.238213539123535,9.241786003112791,8.91964340209961,8.946070671081543,654556000,0.04038139150209563,7.847271728515625,7.565594291687011,
2010-07-08 00:00:00+00:00,7.783948421478271,9.217499732971191,9.389286041259766,9.103214263916016,9.374285697937012,738144400,-0.0022424926097801556,7.869725561141967,7.605163192749023,
2010-07-09 00:00:00+00:00,7.830093860626221,9.272143363952637,9.282142639160156,9.1128568649292,9.174642562866213,433322400,0.0059282817214745265,7.883463287353516,7.672358417510987,
2010-07-12 00:00:00+00:00,7.759823799133301,9.188928604125977,9.35178565979004,9.102143287658691,9.233214378356934,562878400,-0.008974357490945883,7.889163541793823,7.7347893714904785,
2010-07-13 00:00:00+00:00,7.594245433807373,8.992856979370117,9.157142639160156,8.801071166992188,9.15428638458252,1190924000,-0.021337902716865975,7.885423898696899,7.753910923004151,
2010-07-14 00:00:00+00:00,7.6222944259643555,9.026070594787598,9.135713577270508,8.89285659790039,8.906429290771484,812047600,0.0036934534709816003,7.874928402900696,7.7180811882019045,
2010-07-15 00:00:00+00:00,7.583689212799072,8.98035717010498,9.177499771118164,8.83214282989502,8.865357398986816,824866000,-0.005064775907078545,7.851102066040039,7.678029346466064,
2010-07-16 00:00:00+00:00,7.536942481994629,8.925000190734863,9.106071472167969,8.871786117553711,9.042142868041992,1039858400,-0.006164114785393471,7.817971467971802,7.619399070739746,
2010-07-19 00:00:00+00:00,7.406650066375732,8.770713806152344,8.924285888671875,8.557143211364746,8.924285888671875,1024478000,-0.01728717128068291,7.775008749961853,7.548764324188232,
2010-07-20 00:00:00+00:00,7.596959114074707,8.996070861816406,9.032142639160156,8.571785926818848,8.675000190734863,1074950800,0.025694348456251292,7.7474425554275514,7.549307060241699,
2010-07-21 00:00:00+00:00,7.667834758758545,9.079999923706056,9.469642639160156,9.071429252624512,9.467499732971191,1185671200,0.009329475599326065,7.717870664596558,7.558415126800537,
2010-07-22 00:00:00+00:00,7.812000751495361,9.250714302062988,9.285714149475098,9.118213653564451,9.20285701751709,645318800,0.018801395344643312,7.699850249290466,7.604077434539795,
2010-07-23 00:00:00+00:00,7.839747905731201,9.283571243286133,9.299285888671877,9.152856826782228,9.181785583496094,533388800,0.0035518627197428376,7.686187887191773,7.664638519287109,
2010-07-26 00:00:00+00:00,7.819841384887695,9.260000228881836,9.28928565979004,9.20392894744873,9.285714149475098,420551600,-0.002539178693354849,7.67499852180481,7.747276782989502,1.0
2010-07-27 00:00:00+00:00,7.964607238769531,9.431428909301758,9.45714282989502,9.296428680419922,9.31678581237793,584771600,0.01851263302624062,7.668634700775146,7.820806407928467,
2010-07-28 00:00:00+00:00,7.870508670806885,9.31999969482422,9.499643325805664,9.29464340209961,9.416786193847656,519985200,-0.011814589865097203,7.675857949256897,7.861341190338135,
2010-07-29 00:00:00+00:00,7.784554004669189,9.21821403503418,9.380356788635254,9.146429061889648,9.311071395874023,643806800,-0.010921106847454176,7.685780453681946,7.855851840972901,
2010-07-30 00:00:00+00:00,7.758616924285889,9.1875,9.274999618530272,9.103570938110352,9.13892936706543,448210000,-0.003331864660164552,7.69900541305542,7.839625644683838,
2010-08-02 00:00:00+00:00,7.8973517417907715,9.35178565979004,9.378213882446287,9.272143363952637,9.30142879486084,428055600,0.017881385156498286,7.7214895486831665,7.8551277160644535,
2010-08-03 00:00:00+00:00,7.899763107299805,9.354642868041992,9.402142524719238,9.265000343322754,9.321785926818848,417653600,0.000305338496735974,7.741545820236206,7.8421588897705075,
2010-08-04 00:00:00+00:00,7.931430816650391,9.39214324951172,9.438570976257324,9.296786308288574,9.3871431350708,420375200,0.004008691010154886,7.748045206069946,7.854343318939209,
2010-08-05 00:00:00+00:00,7.892829895019531,9.346428871154783,9.399286270141602,9.305356979370115,9.34749984741211,289097200,-0.0048668295195647415,7.75348927974701,7.875998497009277,
2010-08-06 00:00:00+00:00,7.844268798828125,9.288928985595703,9.338929176330566,9.20107078552246,9.277856826782228,444897600,-0.006152558313976653,7.754198026657105,7.893128871917725,
2010-08-09 00:00:00+00:00,7.894335746765137,9.348214149475098,9.362500190734863,9.270357131958008,9.338570594787598,303128000,0.006382615030287031,7.760923624038696,7.892525672912598,
2010-08-10 00:00:00+00:00,7.823760986328125,9.264642715454102,9.301786422729492,9.198213577270508,9.280357360839844,451920000,-0.008939923851849274,7.7723994016647335,7.877325248718262,
2010-08-11 00:00:00+00:00,7.545690059661865,8.935357093811035,9.131786346435549,8.921786308288574,9.121429443359377,620054400,-0.035541848370902906,7.7685691833496096,7.800177097320557,
2010-08-12 00:00:00+00:00,7.593944072723389,8.992500305175781,9.03928565979004,8.789999961853027,8.810357093811035,534920400,0.006394910562187217,7.769081926345825,7.740399932861328,0.0
2010-08-13 00:00:00+00:00,7.512814521789551,8.896429061889648,8.99571418762207,8.896071434020996,8.987500190734863,354869200,-0.010683453835964696,7.767875528335571,7.674109077453613,
2010-08-16 00:00:00+00:00,7.468781471252441,8.84428596496582,8.928929328918457,8.807856559753418,8.842143058776855,318430000,-0.005861059182201256,7.770982098579407,7.588998222351075,
2010-08-17 00:00:00+00:00,7.599376201629639,8.998929023742676,9.093929290771484,8.899999618530273,8.931428909301758,422640400,0.01748541323371966,7.771102952957153,7.544121265411377,
2010-08-18 00:00:00+00:00,7.632546901702881,9.038213729858398,9.095356941223145,8.984999656677246,9.012857437133787,339696000,0.0043649240665475375,7.76933856010437,7.56149263381958,
